染色体	类型	起始位置	终止位置	链方向	基因名称	locus标签
contig_247	CDS	12	260	+	-	LCEDHOCC_01286
contig_247	gene	537	1367	-	-	LCEDHOCC_01287_gene
contig_247	CDS	537	1367	-	-	LCEDHOCC_01287
contig_247	gene	1401	1718	-	-	LCEDHOCC_01288_gene
contig_247	CDS	1401	1718	-	-	LCEDHOCC_01288
contig_247	gene	1782	2447	-	-	LCEDHOCC_01289_gene
contig_247	CDS	1782	2447	-	-	LCEDHOCC_01289
contig_248	gene	229	1155	+	fmt	LCEDHOCC_01290_gene
contig_248	CDS	229	1155	+	fmt	LCEDHOCC_01290
contig_248	gene	1189	1707	+	ymdB	LCEDHOCC_01291_gene
contig_248	CDS	1189	1707	+	ymdB	LCEDHOCC_01291
contig_248	gene	1739	2221	-	-	LCEDHOCC_01292_gene
contig_248	CDS	1739	2221	-	-	LCEDHOCC_01292
contig_249	gene	171	380	-	-	LCEDHOCC_01293_gene
contig_249	CDS	171	380	-	-	LCEDHOCC_01293
contig_249	gene	518	673	-	-	LCEDHOCC_01294_gene
contig_249	CDS	518	673	-	-	LCEDHOCC_01294
contig_249	gene	652	1257	-	-	LCEDHOCC_01295_gene
contig_249	CDS	652	1257	-	-	LCEDHOCC_01295
contig_249	gene	1337	1624	+	-	LCEDHOCC_01296_gene
contig_249	CDS	1337	1624	+	-	LCEDHOCC_01296
contig_249	gene	1596	1898	+	-	LCEDHOCC_01297_gene
contig_249	CDS	1596	1898	+	-	LCEDHOCC_01297
contig_250	gene	392	853	+	accB	LCEDHOCC_01298_gene
contig_250	CDS	392	853	+	accB	LCEDHOCC_01298
contig_250	gene	967	2328	+	accC	LCEDHOCC_01299_gene
contig_250	CDS	967	2328	+	accC	LCEDHOCC_01299
contig_251	gene	74	625	+	tehB	LCEDHOCC_01300_gene
contig_251	CDS	74	625	+	tehB	LCEDHOCC_01300
contig_251	gene	675	1481	-	thiD	LCEDHOCC_01301_gene
contig_251	CDS	675	1481	-	thiD	LCEDHOCC_01301
contig_251	gene	2250	2325	-	-	LCEDHOCC_01302_gene
contig_251	tRNA	2250	2325	-	-	LCEDHOCC_01302
contig_252	gene	21	1562	+	pntA	LCEDHOCC_01303_gene
contig_252	CDS	21	1562	+	pntA	LCEDHOCC_01303
contig_252	gene	1566	1949	+	-	LCEDHOCC_01304_gene
contig_252	CDS	1566	1949	+	-	LCEDHOCC_01304
contig_252	gene	2072	2287	-	-	LCEDHOCC_01305_gene
contig_252	CDS	2072	2287	-	-	LCEDHOCC_01305
contig_252	gene	2300	2614	-	-	LCEDHOCC_01306_gene
contig_252	CDS	2300	2614	-	-	LCEDHOCC_01306
contig_253	gene	120	1256	+	-	LCEDHOCC_01307_gene
contig_253	CDS	120	1256	+	-	LCEDHOCC_01307
contig_253	gene	1815	2039	-	slyX	LCEDHOCC_01308_gene
contig_253	CDS	1815	2039	-	slyX	LCEDHOCC_01308
contig_253	gene	2040	2600	-	-	LCEDHOCC_01309_gene
contig_253	CDS	2040	2600	-	-	LCEDHOCC_01309
contig_254	gene	59	1159	-	anmK	LCEDHOCC_01310_gene
contig_254	CDS	59	1159	-	anmK	LCEDHOCC_01310
contig_254	gene	1600	1950	-	-	LCEDHOCC_01311_gene
contig_254	CDS	1600	1950	-	-	LCEDHOCC_01311
contig_254	gene	2111	2368	-	-	LCEDHOCC_01312_gene
contig_254	CDS	2111	2368	-	-	LCEDHOCC_01312
contig_254	gene	2353	2559	-	-	LCEDHOCC_01313_gene
contig_254	CDS	2353	2559	-	-	LCEDHOCC_01313
contig_255	gene	33	1574	+	der	LCEDHOCC_01314_gene
contig_255	CDS	33	1574	+	der	LCEDHOCC_01314
contig_255	gene	1605	2504	+	rdgC	LCEDHOCC_01315_gene
contig_255	CDS	1605	2504	+	rdgC	LCEDHOCC_01315
contig_256	gene	133	528	-	-	LCEDHOCC_01316_gene
contig_256	CDS	133	528	-	-	LCEDHOCC_01316
contig_256	gene	701	2008	+	hom	LCEDHOCC_01317_gene
contig_256	CDS	701	2008	+	hom	LCEDHOCC_01317
contig_256	gene	2001	2435	+	-	LCEDHOCC_01318_gene
contig_256	CDS	2001	2435	+	-	LCEDHOCC_01318
contig_257	gene	234	1289	-	tal	LCEDHOCC_01319_gene
contig_257	CDS	234	1289	-	tal	LCEDHOCC_01319
contig_257	gene	1385	2359	+	kdsD	LCEDHOCC_01320_gene
contig_257	CDS	1385	2359	+	kdsD	LCEDHOCC_01320
contig_258	gene	13	300	+	-	LCEDHOCC_01321_gene
contig_258	CDS	13	300	+	-	LCEDHOCC_01321
contig_258	gene	326	811	+	pncC_2	LCEDHOCC_01322_gene
contig_258	CDS	326	811	+	pncC_2	LCEDHOCC_01322
contig_258	gene	913	2481	-	msrAB	LCEDHOCC_01323_gene
contig_258	CDS	913	2481	-	msrAB	LCEDHOCC_01323
contig_259	gene	230	2158	-	dnaK	LCEDHOCC_01324_gene
contig_259	CDS	230	2158	-	dnaK	LCEDHOCC_01324
contig_259	gene	2366	2488	-	-	LCEDHOCC_01325_gene
contig_259	CDS	2366	2488	-	-	LCEDHOCC_01325
contig_260	gene	287	1765	-	murE	LCEDHOCC_01326_gene
contig_260	CDS	287	1765	-	murE	LCEDHOCC_01326
contig_260	gene	1790	2575	-	penA_1	LCEDHOCC_01327_gene
contig_260	CDS	1790	2575	-	penA_1	LCEDHOCC_01327
contig_261	gene	97	2466	+	-	LCEDHOCC_01328_gene
contig_261	CDS	97	2466	+	-	LCEDHOCC_01328
contig_262	gene	93	710	+	thiE	LCEDHOCC_01329_gene
contig_262	CDS	93	710	+	thiE	LCEDHOCC_01329
contig_262	gene	1132	1326	+	-	LCEDHOCC_01330_gene
contig_262	CDS	1132	1326	+	-	LCEDHOCC_01330
contig_262	gene	1539	2327	+	thiG	LCEDHOCC_01331_gene
contig_262	CDS	1539	2327	+	thiG	LCEDHOCC_01331
contig_263	gene	2	77	-	-	LCEDHOCC_01332_gene
contig_263	tRNA	2	77	-	-	LCEDHOCC_01332
contig_263	gene	157	720	-	pgsA	LCEDHOCC_01333_gene
contig_263	CDS	157	720	-	pgsA	LCEDHOCC_01333
contig_263	gene	826	1248	-	-	LCEDHOCC_01334_gene
contig_263	CDS	826	1248	-	-	LCEDHOCC_01334
contig_263	gene	1579	1914	-	-	LCEDHOCC_01335_gene
contig_263	CDS	1579	1914	-	-	LCEDHOCC_01335
contig_263	gene	2031	2267	-	-	LCEDHOCC_01336_gene
contig_263	CDS	2031	2267	-	-	LCEDHOCC_01336
contig_263	gene	2301	2453	-	-	LCEDHOCC_01337_gene
contig_263	CDS	2301	2453	-	-	LCEDHOCC_01337
contig_264	gene	99	434	+	-	LCEDHOCC_01338_gene
contig_264	CDS	99	434	+	-	LCEDHOCC_01338
contig_264	gene	498	2204	-	-	LCEDHOCC_01339_gene
contig_264	CDS	498	2204	-	-	LCEDHOCC_01339
contig_265	gene	439	633	+	-	LCEDHOCC_01340_gene
contig_265	CDS	439	633	+	-	LCEDHOCC_01340
contig_265	gene	843	2330	-	-	LCEDHOCC_01341_gene
contig_265	CDS	843	2330	-	-	LCEDHOCC_01341
contig_266	gene	60	218	+	-	LCEDHOCC_01342_gene
contig_266	CDS	60	218	+	-	LCEDHOCC_01342
contig_266	gene	259	1467	+	pncB2	LCEDHOCC_01343_gene
contig_266	CDS	259	1467	+	pncB2	LCEDHOCC_01343
contig_266	gene	1565	2476	-	-	LCEDHOCC_01344_gene
contig_266	CDS	1565	2476	-	-	LCEDHOCC_01344
contig_267	gene	37	2232	+	glnD	LCEDHOCC_01345_gene
contig_267	CDS	37	2232	+	glnD	LCEDHOCC_01345
contig_268	gene	54	368	+	-	LCEDHOCC_01346_gene
contig_268	CDS	54	368	+	-	LCEDHOCC_01346
contig_268	gene	372	842	+	-	LCEDHOCC_01347_gene
contig_268	CDS	372	842	+	-	LCEDHOCC_01347
contig_268	gene	881	1291	-	-	LCEDHOCC_01348_gene
contig_268	CDS	881	1291	-	-	LCEDHOCC_01348
contig_268	gene	1368	2273	-	glyQ_1	LCEDHOCC_01349_gene
contig_268	CDS	1368	2273	-	glyQ_1	LCEDHOCC_01349
contig_269	gene	124	525	+	ybiT	LCEDHOCC_01350_gene
contig_269	CDS	124	525	+	ybiT	LCEDHOCC_01350
contig_269	gene	597	1850	+	cca	LCEDHOCC_01351_gene
contig_269	CDS	597	1850	+	cca	LCEDHOCC_01351
contig_269	gene	2073	2381	+	-	LCEDHOCC_01352_gene
contig_269	CDS	2073	2381	+	-	LCEDHOCC_01352
contig_270	gene	420	770	+	-	LCEDHOCC_01353_gene
contig_270	CDS	420	770	+	-	LCEDHOCC_01353
contig_270	gene	1030	1476	-	-	LCEDHOCC_01354_gene
contig_270	CDS	1030	1476	-	-	LCEDHOCC_01354
contig_270	gene	1481	1840	-	-	LCEDHOCC_01355_gene
contig_270	CDS	1481	1840	-	-	LCEDHOCC_01355
contig_270	gene	1913	2428	-	glnQ	LCEDHOCC_01356_gene
contig_270	CDS	1913	2428	-	glnQ	LCEDHOCC_01356
contig_271	gene	31	207	+	-	LCEDHOCC_01357_gene
contig_271	CDS	31	207	+	-	LCEDHOCC_01357
contig_271	gene	197	913	+	tcyB	LCEDHOCC_01358_gene
contig_271	CDS	197	913	+	tcyB	LCEDHOCC_01358
contig_271	gene	923	1678	+	tcyC_1	LCEDHOCC_01359_gene
contig_271	CDS	923	1678	+	tcyC_1	LCEDHOCC_01359
contig_271	gene	1734	2411	-	algC_1	LCEDHOCC_01360_gene
contig_271	CDS	1734	2411	-	algC_1	LCEDHOCC_01360
contig_272	gene	21	257	+	rfaF	LCEDHOCC_01361_gene
contig_272	CDS	21	257	+	rfaF	LCEDHOCC_01361
contig_272	gene	312	758	+	smpB	LCEDHOCC_01362_gene
contig_272	CDS	312	758	+	smpB	LCEDHOCC_01362
contig_272	gene	865	1095	-	-	LCEDHOCC_01363_gene
contig_272	CDS	865	1095	-	-	LCEDHOCC_01363
contig_272	gene	1186	1692	-	-	LCEDHOCC_01364_gene
contig_272	CDS	1186	1692	-	-	LCEDHOCC_01364
contig_272	gene	1727	2332	-	-	LCEDHOCC_01365_gene
contig_272	CDS	1727	2332	-	-	LCEDHOCC_01365
contig_273	gene	363	602	+	-	LCEDHOCC_01366_gene
contig_273	CDS	363	602	+	-	LCEDHOCC_01366
contig_273	gene	605	1141	-	ruvC_2	LCEDHOCC_01367_gene
contig_273	CDS	605	1141	-	ruvC_2	LCEDHOCC_01367
contig_273	gene	1144	1383	-	fis_2	LCEDHOCC_01368_gene
contig_273	CDS	1144	1383	-	fis_2	LCEDHOCC_01368
contig_273	gene	1413	2423	-	dusB_2	LCEDHOCC_01369_gene
contig_273	CDS	1413	2423	-	dusB_2	LCEDHOCC_01369
contig_274	gene	203	1609	-	dnaB	LCEDHOCC_01370_gene
contig_274	CDS	203	1609	-	dnaB	LCEDHOCC_01370
contig_274	gene	1772	2359	+	-	LCEDHOCC_01371_gene
contig_274	CDS	1772	2359	+	-	LCEDHOCC_01371
contig_275	gene	453	911	+	-	LCEDHOCC_01372_gene
contig_275	CDS	453	911	+	-	LCEDHOCC_01372
contig_275	gene	1499	1909	+	-	LCEDHOCC_01373_gene
contig_275	CDS	1499	1909	+	-	LCEDHOCC_01373
contig_275	gene	2045	2161	+	-	LCEDHOCC_01374_gene
contig_275	CDS	2045	2161	+	-	LCEDHOCC_01374
contig_276	gene	36	419	+	-	LCEDHOCC_01375_gene
contig_276	CDS	36	419	+	-	LCEDHOCC_01375
contig_276	gene	528	812	+	-	LCEDHOCC_01376_gene
contig_276	CDS	528	812	+	-	LCEDHOCC_01376
contig_276	gene	991	2361	-	putP	LCEDHOCC_01377_gene
contig_276	CDS	991	2361	-	putP	LCEDHOCC_01377
contig_277	gene	33	590	+	gph_3	LCEDHOCC_01378_gene
contig_277	CDS	33	590	+	gph_3	LCEDHOCC_01378
contig_277	gene	677	1645	-	ispH	LCEDHOCC_01379_gene
contig_277	CDS	677	1645	-	ispH	LCEDHOCC_01379
contig_277	gene	1675	2169	-	lspA	LCEDHOCC_01380_gene
contig_277	CDS	1675	2169	-	lspA	LCEDHOCC_01380
contig_278	gene	61	267	+	tsf	LCEDHOCC_01381_gene
contig_278	CDS	61	267	+	tsf	LCEDHOCC_01381
contig_278	gene	484	1203	+	pyrH	LCEDHOCC_01382_gene
contig_278	CDS	484	1203	+	pyrH	LCEDHOCC_01382
contig_278	gene	1387	2349	+	mafA1_1	LCEDHOCC_01383_gene
contig_278	CDS	1387	2349	+	mafA1_1	LCEDHOCC_01383
contig_279	gene	203	370	+	-	LCEDHOCC_01384_gene
contig_279	CDS	203	370	+	-	LCEDHOCC_01384
contig_279	gene	606	1079	-	-	LCEDHOCC_01385_gene
contig_279	CDS	606	1079	-	-	LCEDHOCC_01385
contig_279	gene	1923	2321	-	-	LCEDHOCC_01386_gene
contig_279	CDS	1923	2321	-	-	LCEDHOCC_01386
contig_280	gene	4	1554	+	aspS	LCEDHOCC_01387_gene
contig_280	CDS	4	1554	+	aspS	LCEDHOCC_01387
contig_280	gene	1705	1989	+	-	LCEDHOCC_01388_gene
contig_280	CDS	1705	1989	+	-	LCEDHOCC_01388
contig_281	gene	168	1133	-	yclQ_3	LCEDHOCC_01389_gene
contig_281	CDS	168	1133	-	yclQ_3	LCEDHOCC_01389
contig_281	gene	1369	1851	+	-	LCEDHOCC_01390_gene
contig_281	CDS	1369	1851	+	-	LCEDHOCC_01390
contig_281	gene	1978	2325	+	rhaS	LCEDHOCC_01391_gene
contig_281	CDS	1978	2325	+	rhaS	LCEDHOCC_01391
contig_282	gene	839	2014	+	-	LCEDHOCC_01392_gene
contig_282	CDS	839	2014	+	-	LCEDHOCC_01392
contig_283	gene	260	1906	+	-	LCEDHOCC_01393_gene
contig_283	CDS	260	1906	+	-	LCEDHOCC_01393
contig_283	gene	1910	2332	+	vsr	LCEDHOCC_01394_gene
contig_283	CDS	1910	2332	+	vsr	LCEDHOCC_01394
contig_284	gene	320	1162	-	lex1_1	LCEDHOCC_01395_gene
contig_284	CDS	320	1162	-	lex1_1	LCEDHOCC_01395
contig_284	gene	1204	1299	-	-	LCEDHOCC_01396_gene
contig_284	CDS	1204	1299	-	-	LCEDHOCC_01396
contig_284	gene	1311	2138	-	lex1_2	LCEDHOCC_01397_gene
contig_284	CDS	1311	2138	-	lex1_2	LCEDHOCC_01397
contig_284	gene	2138	2353	-	-	LCEDHOCC_01398_gene
contig_284	CDS	2138	2353	-	-	LCEDHOCC_01398
contig_285	gene	97	1059	+	fabH_2	LCEDHOCC_01399_gene
contig_285	CDS	97	1059	+	fabH_2	LCEDHOCC_01399
contig_285	gene	1106	1513	+	-	LCEDHOCC_01400_gene
contig_285	CDS	1106	1513	+	-	LCEDHOCC_01400
contig_285	gene	1649	1873	-	-	LCEDHOCC_01401_gene
contig_285	CDS	1649	1873	-	-	LCEDHOCC_01401
contig_285	gene	1946	2290	-	-	LCEDHOCC_01402_gene
contig_285	CDS	1946	2290	-	-	LCEDHOCC_01402
contig_286	gene	43	1278	+	avtA_2	LCEDHOCC_01403_gene
contig_286	CDS	43	1278	+	avtA_2	LCEDHOCC_01403
contig_286	gene	1331	2167	-	-	LCEDHOCC_01404_gene
contig_286	CDS	1331	2167	-	-	LCEDHOCC_01404
contig_287	gene	298	1581	-	gltA	LCEDHOCC_01405_gene
contig_287	CDS	298	1581	-	gltA	LCEDHOCC_01405
contig_287	gene	1693	1941	-	sdhE	LCEDHOCC_01406_gene
contig_287	CDS	1693	1941	-	sdhE	LCEDHOCC_01406
contig_287	gene	1945	2343	-	sdhB	LCEDHOCC_01407_gene
contig_287	CDS	1945	2343	-	sdhB	LCEDHOCC_01407
contig_288	gene	208	1953	-	recD	LCEDHOCC_01408_gene
contig_288	CDS	208	1953	-	recD	LCEDHOCC_01408
contig_288	gene	2020	2337	-	lolD	LCEDHOCC_01409_gene
contig_288	CDS	2020	2337	-	lolD	LCEDHOCC_01409
contig_289	gene	4	498	+	exoA	LCEDHOCC_01410_gene
contig_289	CDS	4	498	+	exoA	LCEDHOCC_01410
contig_289	gene	485	829	+	-	LCEDHOCC_01411_gene
contig_289	CDS	485	829	+	-	LCEDHOCC_01411
contig_289	gene	840	1370	+	-	LCEDHOCC_01412_gene
contig_289	CDS	840	1370	+	-	LCEDHOCC_01412
contig_289	gene	1599	2336	-	asd	LCEDHOCC_01413_gene
contig_289	CDS	1599	2336	-	asd	LCEDHOCC_01413
contig_290	gene	40	198	+	-	LCEDHOCC_01414_gene
contig_290	CDS	40	198	+	-	LCEDHOCC_01414
contig_290	gene	310	609	+	-	LCEDHOCC_01415_gene
contig_290	CDS	310	609	+	-	LCEDHOCC_01415
contig_290	gene	718	1614	-	ispA	LCEDHOCC_01416_gene
contig_290	CDS	718	1614	-	ispA	LCEDHOCC_01416
contig_290	gene	1598	1822	-	xseB	LCEDHOCC_01417_gene
contig_290	CDS	1598	1822	-	xseB	LCEDHOCC_01417
contig_290	gene	2086	2331	-	rsgA	LCEDHOCC_01418_gene
contig_290	CDS	2086	2331	-	rsgA	LCEDHOCC_01418
contig_291	gene	469	2211	+	nhhA	LCEDHOCC_01419_gene
contig_291	CDS	469	2211	+	nhhA	LCEDHOCC_01419
contig_292	gene	277	1098	+	ydfG	LCEDHOCC_01420_gene
contig_292	CDS	277	1098	+	ydfG	LCEDHOCC_01420
contig_292	gene	1149	1595	-	-	LCEDHOCC_01421_gene
contig_292	CDS	1149	1595	-	-	LCEDHOCC_01421
contig_293	gene	608	1954	-	mnmE	LCEDHOCC_01422_gene
contig_293	CDS	608	1954	-	mnmE	LCEDHOCC_01422
contig_293	gene	2085	2240	+	-	LCEDHOCC_01423_gene
contig_293	CDS	2085	2240	+	-	LCEDHOCC_01423
contig_294	gene	470	763	-	lrp_1	LCEDHOCC_01424_gene
contig_294	CDS	470	763	-	lrp_1	LCEDHOCC_01424
contig_294	gene	839	1120	-	lrp_2	LCEDHOCC_01425_gene
contig_294	CDS	839	1120	-	lrp_2	LCEDHOCC_01425
contig_294	gene	1402	1563	-	-	LCEDHOCC_01426_gene
contig_294	CDS	1402	1563	-	-	LCEDHOCC_01426
contig_295	gene	385	1539	+	obg	LCEDHOCC_01427_gene
contig_295	CDS	385	1539	+	obg	LCEDHOCC_01427
contig_296	gene	414	878	-	-	LCEDHOCC_01428_gene
contig_296	CDS	414	878	-	-	LCEDHOCC_01428
contig_296	gene	875	2185	-	-	LCEDHOCC_01429_gene
contig_296	CDS	875	2185	-	-	LCEDHOCC_01429
contig_297	gene	204	386	-	-	LCEDHOCC_01430_gene
contig_297	CDS	204	386	-	-	LCEDHOCC_01430
contig_297	gene	417	1247	-	-	LCEDHOCC_01431_gene
contig_297	CDS	417	1247	-	-	LCEDHOCC_01431
contig_297	gene	1335	2246	-	-	LCEDHOCC_01432_gene
contig_297	CDS	1335	2246	-	-	LCEDHOCC_01432
contig_298	gene	93	1268	+	-	LCEDHOCC_01433_gene
contig_298	CDS	93	1268	+	-	LCEDHOCC_01433
contig_298	gene	1741	2232	-	-	LCEDHOCC_01434_gene
contig_298	CDS	1741	2232	-	-	LCEDHOCC_01434
contig_299	gene	4	642	+	-	LCEDHOCC_01435_gene
contig_299	CDS	4	642	+	-	LCEDHOCC_01435
contig_299	gene	667	1218	+	-	LCEDHOCC_01436_gene
contig_299	CDS	667	1218	+	-	LCEDHOCC_01436
contig_299	gene	1285	1674	-	-	LCEDHOCC_01437_gene
contig_299	CDS	1285	1674	-	-	LCEDHOCC_01437
contig_299	gene	1882	2199	-	ydeO_1	LCEDHOCC_01438_gene
contig_299	CDS	1882	2199	-	ydeO_1	LCEDHOCC_01438
contig_300	gene	152	1156	-	gap_2	LCEDHOCC_01439_gene
contig_300	CDS	152	1156	-	gap_2	LCEDHOCC_01439
contig_300	gene	1316	2146	-	-	LCEDHOCC_01440_gene
contig_300	CDS	1316	2146	-	-	LCEDHOCC_01440
contig_301	gene	238	801	-	yceI	LCEDHOCC_01441_gene
contig_301	CDS	238	801	-	yceI	LCEDHOCC_01441
contig_301	gene	964	2034	-	leuB_1	LCEDHOCC_01442_gene
contig_301	CDS	964	2034	-	leuB_1	LCEDHOCC_01442
contig_302	gene	61	450	+	-	LCEDHOCC_01443_gene
contig_302	CDS	61	450	+	-	LCEDHOCC_01443
contig_302	gene	803	2224	-	hemN	LCEDHOCC_01444_gene
contig_302	CDS	803	2224	-	hemN	LCEDHOCC_01444
contig_303	gene	45	824	+	-	LCEDHOCC_01445_gene
contig_303	CDS	45	824	+	-	LCEDHOCC_01445
contig_304	gene	387	869	+	-	LCEDHOCC_01446_gene
contig_304	CDS	387	869	+	-	LCEDHOCC_01446
contig_304	gene	930	1469	+	-	LCEDHOCC_01447_gene
contig_304	CDS	930	1469	+	-	LCEDHOCC_01447
contig_304	gene	1479	1664	+	-	LCEDHOCC_01448_gene
contig_304	CDS	1479	1664	+	-	LCEDHOCC_01448
contig_304	gene	1710	1928	+	-	LCEDHOCC_01449_gene
contig_304	CDS	1710	1928	+	-	LCEDHOCC_01449
contig_305	gene	1936	2028	-	-	LCEDHOCC_01450_gene
contig_305	CDS	1936	2028	-	-	LCEDHOCC_01450
contig_306	gene	10	288	+	-	LCEDHOCC_01451_gene
contig_306	CDS	10	288	+	-	LCEDHOCC_01451
contig_306	gene	343	1008	-	-	LCEDHOCC_01452_gene
contig_306	CDS	343	1008	-	-	LCEDHOCC_01452
contig_306	gene	1118	1891	-	folE2_2	LCEDHOCC_01453_gene
contig_306	CDS	1118	1891	-	folE2_2	LCEDHOCC_01453
contig_307	gene	1	711	+	ydcV	LCEDHOCC_01454_gene
contig_307	CDS	1	711	+	ydcV	LCEDHOCC_01454
contig_307	gene	837	2132	+	puuB	LCEDHOCC_01455_gene
contig_307	CDS	837	2132	+	puuB	LCEDHOCC_01455
contig_308	gene	111	2180	-	ppc	LCEDHOCC_01456_gene
contig_308	CDS	111	2180	-	ppc	LCEDHOCC_01456
contig_309	gene	16	642	+	-	LCEDHOCC_01457_gene
contig_309	CDS	16	642	+	-	LCEDHOCC_01457
contig_309	gene	660	1277	+	-	LCEDHOCC_01458_gene
contig_309	CDS	660	1277	+	-	LCEDHOCC_01458
contig_310	gene	69	224	+	alaS_1	LCEDHOCC_01459_gene
contig_310	CDS	69	224	+	alaS_1	LCEDHOCC_01459
contig_310	gene	286	1017	+	-	LCEDHOCC_01460_gene
contig_310	CDS	286	1017	+	-	LCEDHOCC_01460
contig_310	gene	1306	1971	-	-	LCEDHOCC_01461_gene
contig_310	CDS	1306	1971	-	-	LCEDHOCC_01461
contig_310	gene	1978	2160	-	-	LCEDHOCC_01462_gene
contig_310	CDS	1978	2160	-	-	LCEDHOCC_01462
contig_311	gene	471	1220	-	etfB	LCEDHOCC_01463_gene
contig_311	CDS	471	1220	-	etfB	LCEDHOCC_01463
contig_311	gene	1447	2193	-	rfaC	LCEDHOCC_01464_gene
contig_311	CDS	1447	2193	-	rfaC	LCEDHOCC_01464
contig_312	gene	37	684	+	-	LCEDHOCC_01465_gene
contig_312	CDS	37	684	+	-	LCEDHOCC_01465
contig_312	gene	677	1099	+	-	LCEDHOCC_01466_gene
contig_312	CDS	677	1099	+	-	LCEDHOCC_01466
contig_312	gene	1415	2140	-	-	LCEDHOCC_01467_gene
contig_312	CDS	1415	2140	-	-	LCEDHOCC_01467
contig_313	gene	4	258	+	dnrN	LCEDHOCC_01468_gene
contig_313	CDS	4	258	+	dnrN	LCEDHOCC_01468
contig_313	gene	328	1119	-	nadE	LCEDHOCC_01469_gene
contig_313	CDS	328	1119	-	nadE	LCEDHOCC_01469
contig_314	gene	207	1079	-	tyrC	LCEDHOCC_01470_gene
contig_314	CDS	207	1079	-	tyrC	LCEDHOCC_01470
contig_314	gene	1164	1976	+	nit1	LCEDHOCC_01471_gene
contig_314	CDS	1164	1976	+	nit1	LCEDHOCC_01471
contig_315	gene	82	2031	+	mutS	LCEDHOCC_01472_gene
contig_315	CDS	82	2031	+	mutS	LCEDHOCC_01472
contig_316	gene	10	2067	+	ppk	LCEDHOCC_01473_gene
contig_316	CDS	10	2067	+	ppk	LCEDHOCC_01473
contig_317	gene	34	480	+	murU	LCEDHOCC_01474_gene
contig_317	CDS	34	480	+	murU	LCEDHOCC_01474
contig_317	gene	726	1157	-	-	LCEDHOCC_01475_gene
contig_317	CDS	726	1157	-	-	LCEDHOCC_01475
contig_317	gene	1242	2165	-	-	LCEDHOCC_01476_gene
contig_317	CDS	1242	2165	-	-	LCEDHOCC_01476
contig_318	gene	13	612	+	-	LCEDHOCC_01477_gene
contig_318	CDS	13	612	+	-	LCEDHOCC_01477
contig_318	gene	737	1099	+	-	LCEDHOCC_01478_gene
contig_318	CDS	737	1099	+	-	LCEDHOCC_01478
contig_318	gene	1099	1482	+	fadM	LCEDHOCC_01479_gene
contig_318	CDS	1099	1482	+	fadM	LCEDHOCC_01479
contig_318	gene	1479	1967	+	resA_2	LCEDHOCC_01480_gene
contig_318	CDS	1479	1967	+	resA_2	LCEDHOCC_01480
contig_319	gene	51	569	+	-	LCEDHOCC_01481_gene
contig_319	CDS	51	569	+	-	LCEDHOCC_01481
contig_319	gene	618	1748	+	-	LCEDHOCC_01482_gene
contig_319	CDS	618	1748	+	-	LCEDHOCC_01482
contig_319	gene	1888	2070	-	-	LCEDHOCC_01483_gene
contig_319	CDS	1888	2070	-	-	LCEDHOCC_01483
contig_320	gene	42	203	+	-	LCEDHOCC_01484_gene
contig_320	CDS	42	203	+	-	LCEDHOCC_01484
contig_320	gene	282	722	+	-	LCEDHOCC_01485_gene
contig_320	CDS	282	722	+	-	LCEDHOCC_01485
contig_320	gene	748	1485	+	-	LCEDHOCC_01486_gene
contig_320	CDS	748	1485	+	-	LCEDHOCC_01486
contig_321	gene	295	2079	-	menF	LCEDHOCC_01487_gene
contig_321	CDS	295	2079	-	menF	LCEDHOCC_01487
contig_322	gene	331	1374	-	argC	LCEDHOCC_01488_gene
contig_322	CDS	331	1374	-	argC	LCEDHOCC_01488
contig_322	gene	1371	1664	-	-	LCEDHOCC_01489_gene
contig_322	CDS	1371	1664	-	-	LCEDHOCC_01489
contig_323	gene	30	2125	+	-	LCEDHOCC_01490_gene
contig_323	rRNA	30	2125	+	-	LCEDHOCC_01490
contig_324	gene	102	794	+	-	LCEDHOCC_01491_gene
contig_324	CDS	102	794	+	-	LCEDHOCC_01491
contig_324	gene	945	1961	-	hap_1	LCEDHOCC_01492_gene
contig_324	CDS	945	1961	-	hap_1	LCEDHOCC_01492
contig_325	gene	740	1972	+	epsF	LCEDHOCC_01493_gene
contig_325	CDS	740	1972	+	epsF	LCEDHOCC_01493
contig_326	gene	45	860	+	-	LCEDHOCC_01494_gene
contig_326	CDS	45	860	+	-	LCEDHOCC_01494
contig_326	gene	963	1385	-	-	LCEDHOCC_01495_gene
contig_326	CDS	963	1385	-	-	LCEDHOCC_01495
contig_326	gene	1378	2025	-	-	LCEDHOCC_01496_gene
contig_326	CDS	1378	2025	-	-	LCEDHOCC_01496
contig_327	gene	138	482	-	-	LCEDHOCC_01497_gene
contig_327	CDS	138	482	-	-	LCEDHOCC_01497
contig_327	gene	647	1477	-	-	LCEDHOCC_01498_gene
contig_327	CDS	647	1477	-	-	LCEDHOCC_01498
contig_327	gene	1508	2026	-	yhgF	LCEDHOCC_01499_gene
contig_327	CDS	1508	2026	-	yhgF	LCEDHOCC_01499
contig_328	gene	54	395	+	-	LCEDHOCC_01500_gene
contig_328	CDS	54	395	+	-	LCEDHOCC_01500
contig_328	gene	519	1118	+	-	LCEDHOCC_01501_gene
contig_328	CDS	519	1118	+	-	LCEDHOCC_01501
contig_328	gene	1657	1929	+	-	LCEDHOCC_01502_gene
